137743263	GYR	0.7512115	1.7081319	1.3932309
137743271	ACC	21.24435	6.6896987	32.41839
137743271	MAG	-19.08	-20.82	-40.14
137743273	GYR	1.6858354	2.360536	0.84894997
137743281	ACC	18.1271	5.4638677	30.057707
137743281	MAG	-18.24	-21.0	-40.32
137743283	GYR	2.7426322	2.731331	0.44822237
137743291	ACC	14.370297	4.036624	26.13361
137743291	MAG	-17.039999	-21.779999	-40.14
137743293	GYR	3.705356	2.7594311	0.26313022
137743301	ACC	10.221147	1.3958195	15.855002
137743301	MAG	-16.14	-22.199999	-40.14
137743303	GYR	4.511087	2.510198	0.2790127
137743311	ACC	10.070312	1.292869	15.18702
137743311	MAG	-15.179999	-23.64	-39.6
137743313	GYR	5.101183	2.1039727	0.37858373
137743321	ACC	8.978556	0.79726917	10.7550535
137743321	MAG	-14.4	-25.019999	-38.94
137743323	GYR	5.435937	1.6165022	0.4372268
137743331	ACC	8.3824	-0.14604631	5.696105
137743331	MAG	-14.46	-26.519999	-38.28
137743333	GYR	5.513517	1.0954341	0.44394633
137743341	ACC	6.8501105	-0.16519992	-2.4253263
137743341	MAG	-13.98	-28.439999	-36.66
137743343	GYR	5.305823	0.6440047	0.3724751
137743351	ACC	6.644209	-0.14844051	-2.906561
137743351	MAG	-14.099999	-30.3	-35.28
137743353	GYR	4.8776064	0.30375275	0.2209805
137743361	ACC	5.3920417	0.019153614	-6.208464
137743361	MAG	-13.98	-32.399998	-34.2
137743363	GYR	4.275904	0.19379699	0.05299256
137743371	ACC	3.9097314	0.076614454	-8.600272
137743371	MAG	-13.559999	-34.2	-33.059998
137743373	GYR	3.409697	0.27687466	-0.009315695
137743381	ACC	2.8514943	-0.39504328	-8.901941
137743381	MAG	-13.44	-35.76	-31.5
137743383	GYR	2.3657284	0.47968194	0.024892759
137743391	ACC	2.9520507	-0.46926352	-8.78702
137743391	MAG	-12.84	-36.48	-30.24
137743393	GYR	0.8410087	0.9604329	0.24724771
137743401	ACC	3.8833952	-1.1324574	-7.738359
137743401	MAG	-12.179999	-36.6	-28.74
137743403	GYR	0.39019018	1.0942124	0.32360587
137743411	ACC	5.1454387	-2.2720973	-6.2132525
137743411	MAG	-12.0	-37.02	-28.56
137743413	GYR	-0.37950003	1.2823589	0.41890085
137743421	ACC	6.7687073	-3.9552212	-2.3008277
137743421	MAG	-12.0	-37.079998	-28.859999
137743423	GYR	-0.9469938	1.3978124	0.4268421
137743431	ACC	6.7806783	-3.9983168	-2.0446482
137743431	MAG	-12.059999	-37.14	-29.16
137743433	GYR	-1.3532193	1.4442382	0.24846944
137743441	ACC	6.5077395	-4.369418	-0.581791
137743441	MAG	-12.059999	-37.739998	-30.06
137743443	GYR	-1.3519975	1.3819299	0.16050485
137743451	ACC	5.856517	-4.7022123	0.5602432
137743451	MAG	-12.0	-37.68	-29.939999
137743453	GYR	-1.1705705	1.1168144	-0.001985312
137743461	ACC	4.211401	-4.7764325	1.1923125
137743461	MAG	-11.82	-37.32	-30.179998
137743463	GYR	-0.80649483	0.68432176	-0.11438452
137743471	ACC	4.211401	-4.7764325	1.1923125
137743471	MAG	-11.5199995	-37.26	-30.599998
137743473	GYR	-0.04230242	-0.17944166	-0.1516473
137743481	ACC	3.7445314	-4.6519337	0.2705448
137743481	MAG	-11.759999	-36.84	-31.199999
137743483	GYR	0.24113905	-0.5319109	-0.13942999
137743491	ACC	2.6408045	-4.2185836	-1.8866309
137743491	MAG	-11.759999	-36.6	-31.32
137743493	GYR	1.0022771	-1.6778941	-0.041691553
137743501	ACC	2.6408045	-2.7964275	-7.1829042
137743501	MAG	-11.5199995	-36.84	-31.5
137743503	GYR	1.229519	-2.4231498	0.17394388
137743511	ACC	2.7940333	-2.6671407	-7.379229
137743511	MAG	-12.059999	-37.32	-31.199999
137743513	GYR	1.1378893	-3.0046935	0.4512767
137743521	ACC	4.331111	-1.6759412	-8.267478
137743521	MAG	-12.9	-37.62	-30.179998
137743523	GYR	0.8385653	-3.3046284	0.69989884
137743531	ACC	5.832575	-0.32321724	-9.213187
137743531	MAG	-13.679999	-38.04	-29.279999
